Transaction_ID,Sender_ID,Receiver_ID,Amount,Timestamp,Device_Type,Location,Network_ID,Fraud_Label
c0b08aac-c5bc-4c85-8217-697209e481de,S4586,R3569,99501,2024-03-19 19:14:34,USSD,Thika,Airtel,1
164cdae4-33b9-4fb7-9af0-4f0da9cd1645,S4424,R4948,45473,2024-04-15 16:09:01,Mobile_App,Lamu,Airtel,1
37ec1de7-039e-4ba1-826a-ac9e5d979ea0,S1663,R2158,58278,2024-03-20 15:56:58,Mobile_App,Eldoret,Airtel,0
0f3640bf-4a6f-411b-81ba-05de1629e83a,S327,R2113,2644,2024-08-25 15:16:45,USSD,Thika,Telkom,0
6a7964e8-43a9-4ef4-8971-b2884a88253c,S1649,R4788,34187,2024-11-20 11:36:21,Web_Portal,Kitale,Telkom,0
4bba5be3-e7c7-407d-8ffb-4feef4b3e146,S1193,R4254,19045,2024-01-10 12:43:19,USSD,Lamu,Telkom,1
ba94b981-d16a-4407-9ff0-1b7cb389cebc,S4354,R3920,59518,2024-07-11 14:51:24,Mobile_App,Naivasha,Safaricom,0
e1298cb8-3a75-4bd7-9ba0-3a1efc90b03b,S3485,R3179,6459,2024-09-18 11:19:09,USSD,Meru,Airtel,0
18d89d10-3a95-485a-ba25-78244cd8b7e6,S4256,R4941,15244,2024-05-11 21:41:39,Mobile_App,Kajiado,Safaricom,1
1aba7ee9-59b8-4769-a99f-fa89d5c184fc,S3049,R1656,13177,2024-11-03 15:09:11,Mobile_App,Mombasa,Safaricom,1
dd21a52a-fc14-423b-b22d-9d998b24ee3a,S1934,R4556,76133,2024-08-20 11:25:11,USSD,Lamu,Telkom,1
6e9262d1-6c1e-448e-a673-a82203d7eae2,S2724,R4377,99477,2024-11-23 19:47:04,USSD,Eldoret,Safaricom,1
73bc74f7-2b3a-414a-9435-f4965b61fd0b,S3354,R4644,11246,2024-08-30 16:54:09,Mobile_App,Kakamega,Safaricom,1
633f3178-b1fd-4e8e-87a5-bebc9c5821f3,S2442,R2154,71270,2024-12-10 23:23:57,USSD,Mombasa,Telkom,0
9df890b8-e330-4ea7-8d97-e7bf13c18bb1,S171,R1307,86556,2024-01-27 19:32:37,USSD,Nairobi,Telkom,0
fe139845-50d7-4241-bc0b-e9b13882d941,S3618,R168,98344,2024-02-17 22:26:54,Web_Portal,Eldoret,Telkom,1
3edbe2aa-507d-4199-b765-c0dd390aa25c,S1361,R3242,40422,2024-10-25 22:03:45,Web_Portal,Nairobi,Safaricom,0
ae327b61-1dc4-454e-afc1-7775922d860f,S3495,R3569,19387,2024-06-11 14:07:21,Mobile_App,Kericho,Airtel,1
16c23dca-14c0-407c-a877-968ce4d6b5f8,S3443,R232,94706,2024-04-15 11:20:17,USSD,Nairobi,Airtel,1
cb1ff9ce-85e0-447e-890d-d8ca5e4e1a7d,S4205,R2206,77288,2024-11-16 10:00:47,Mobile_App,Meru,Telkom,1
18b96d2f-8d3c-40e9-a8c1-3faa5f0bd7dd,S4856,R4293,13128,2024-05-27 10:26:50,USSD,Kitale,Telkom,1
59eb17c0-decf-48d9-a35e-5507c8a8e1fa,S4460,R4490,50736,2024-04-06 12:10:09,Mobile_App,Nakuru,Telkom,1
dfbeb0dc-024d-4c39-a361-3022352e5838,S4453,R3995,86579,2024-01-23 19:10:27,Web_Portal,Kitale,Safaricom,0
69b035c4-eb68-4684-8975-e95abe1cc9f9,S2675,R97,37462,2024-01-22 14:43:42,Mobile_App,Kisumu,Telkom,0
8b1f22b9-5e97-48b6-aecc-43142e958fd2,S2938,R945,38614,2024-11-24 20:04:24,Web_Portal,Nairobi,Airtel,0
0efa02b7-2e46-4472-ad11-b6ac1bc4e55e,S4479,R4459,35677,2024-01-23 13:50:21,Mobile_App,Kericho,Airtel,1
ad8e46cc-0adf-4f76-8cdb-e33bb0124f17,S3637,R174,3549,2024-06-22 16:45:42,Mobile_App,Nakuru,Telkom,0
ce252e3e-7e3a-46d7-87ee-dd7f7918d753,S2662,R1911,49764,2024-07-17 22:28:18,Mobile_App,Kajiado,Telkom,0
e1f1c1d2-7106-426a-bb48-48f4925efa7b,S597,R2359,94942,2024-04-27 06:12:42,Mobile_App,Kakamega,Telkom,0
699f8476-e003-4b7f-8137-52152aa33e4e,S3776,R383,66962,2024-08-21 22:00:06,Web_Portal,Isiolo,Telkom,0
29a92dea-f60d-4074-a476-970479d0bd57,S2269,R1453,32667,2024-01-01 20:15:10,Web_Portal,Mombasa,Airtel,0
e67b36ae-bc78-4e4e-a927-8e8c9758d0a6,S4378,R2701,47949,2024-10-14 11:15:48,Mobile_App,Garissa,Safaricom,0
b979e345-3ae4-47f4-82e5-db743913410d,S473,R1673,31001,2024-02-21 19:00:46,Mobile_App,Mombasa,Telkom,0
23559059-4052-431e-986a-d551c7a9e49e,S2031,R4735,53183,2024-07-30 21:10:18,Mobile_App,Lamu,Safaricom,1
9852c9a3-8999-47cd-a412-1489b1ee9a20,S736,R4633,65342,2024-11-14 12:25:18,Web_Portal,Lamu,Telkom,0
b8551378-724c-4ab2-a61b-6f98fed8ced2,S1724,R1425,9569,2024-07-07 12:36:20,Web_Portal,Bungoma,Telkom,0
a2431ede-122d-42c0-9124-33f658bddc19,S3165,R4264,90456,2024-02-12 07:48:38,Web_Portal,Lamu,Telkom,1
f9167c64-2045-40bb-9d82-ca19d23bad24,S3381,R519,26169,2024-11-07 23:41:44,Web_Portal,Kericho,Airtel,0
bc9df60a-1b22-49b3-9930-504ff331e3cb,S3643,R4867,50523,2024-04-14 14:00:18,USSD,Bungoma,Airtel,0
2f53c091-725c-44d1-9eed-4d0dd3d963ce,S2092,R389,38713,2024-04-02 10:42:13,USSD,Nairobi,Airtel,0
213b4885-cb0f-416a-adfe-6f44bd587d0c,S4421,R4703,45708,2024-03-17 09:41:31,Web_Portal,Nairobi,Telkom,1
af11b1a4-34a5-4a7f-ae56-11969e6cf329,S4572,R4631,86682,2024-12-07 06:19:36,Mobile_App,Voi,Airtel,1
24fce42c-1918-42bb-9025-859a21540057,S222,R328,468,2024-10-25 18:36:51,Mobile_App,Eldoret,Telkom,1
195630b9-82eb-4211-9822-790f83e9d49a,S2041,R2492,31407,2024-08-02 23:58:56,Mobile_App,Nairobi,Safaricom,0
85778c11-a763-4e3d-ace2-0ea75ddd691a,S3169,R1655,9844,2024-05-19 06:12:53,Web_Portal,Garissa,Telkom,0
d983d0b8-b332-4a00-be24-c121ccfcec04,S3568,R3390,60613,2024-10-29 16:04:36,Web_Portal,Kakamega,Safaricom,1
89c7674a-191d-4a08-9774-8d2682600042,S620,R3858,20267,2024-12-21 13:14:27,Web_Portal,Kitale,Safaricom,0
ca979870-d7f2-4a4c-aa91-4d2111df2dcc,S2998,R4886,74747,2024-05-26 22:22:06,USSD,Machakos,Telkom,1
1fefceb5-9ed9-4b21-8bec-83659d9c854f,S1405,R4737,94697,2024-11-01 08:14:03,Mobile_App,Nakuru,Airtel,1
07d1eb1d-7edf-4dfa-8155-3348b4a343e1,S323,R4055,14225,2024-07-28 19:18:48,Web_Portal,Kitale,Telkom,0
093ce757-4193-4eb3-ba9d-c7ee8d43e264,S2404,R4559,74519,2024-02-06 20:15:01,Web_Portal,Kisumu,Airtel,1
65f584b9-d5d4-467e-9274-0e4ca51200fe,S2843,R405,43477,2024-11-15 18:28:06,USSD,Kisumu,Airtel,1
d90c73ba-1452-4c5e-8516-a4908e6bb178,S2970,R2446,59945,2024-02-22 15:28:37,Web_Portal,Kisumu,Safaricom,0
fb866cca-1f21-403d-b15c-b0ceacdc4794,S991,R430,96366,2024-12-20 18:02:15,USSD,Meru,Airtel,1
d76765a8-3660-4085-baf5-b1c1ff75040c,S1186,R2788,27121,2024-02-11 11:54:13,Mobile_App,Kakamega,Telkom,1
325209a6-41c4-49ed-9357-b1631c2bb2cb,S2028,R385,55765,2024-10-31 21:37:55,Web_Portal,Isiolo,Safaricom,1
0f1e6411-d959-4f12-b466-34e81ca9e75c,S2750,R4023,14523,2024-05-19 19:29:26,Mobile_App,Meru,Safaricom,1
b85c0c49-1d20-4270-b2c9-73ef682809f9,S1930,R446,41218,2024-09-21 20:01:09,Web_Portal,Homa Bay,Telkom,1
f8f744e9-4493-48f3-bc16-aa8ed62e7283,S4834,R3752,68285,2024-09-29 18:14:51,Mobile_App,Lamu,Airtel,0
5df49efe-1572-4ab8-bbe8-d236eb830dc5,S1515,R1018,54615,2024-11-29 11:53:29,Mobile_App,Thika,Airtel,0
ca2d966b-a425-416c-b2be-5d8ba0ee9421,S909,R1899,40036,2024-10-03 08:36:44,Web_Portal,Mombasa,Safaricom,1
4929d9e0-e9c8-4826-a92e-5ae61645b4c9,S1186,R2284,54120,2024-06-30 16:04:53,Mobile_App,Kericho,Safaricom,1
69b1bffa-d32f-442f-b034-4ae4d50bef85,S2453,R2989,58815,2024-05-22 12:22:28,Web_Portal,Kajiado,Airtel,1
d455985e-df8a-4889-9404-a2ee719c5ebc,S3879,R890,7234,2024-07-24 12:45:47,Web_Portal,Isiolo,Safaricom,0
e9dcf307-8671-461c-a3a8-3cc1894c3400,S727,R4703,95016,2024-03-27 22:38:43,Web_Portal,Meru,Airtel,0
28a7458d-e90f-4b8a-b349-99560ea80c43,S1183,R2510,59987,2024-03-30 10:58:52,USSD,Meru,Telkom,0
b7adeb85-b54c-4167-92f3-343e94931dea,S4524,R186,51388,2024-07-13 06:04:19,USSD,Kericho,Safaricom,1
859588c6-dd85-4da3-a716-cf3ef49c7706,S3977,R2825,610,2024-03-19 23:52:46,USSD,Kilifi,Telkom,0
f9257824-7ecb-4dfd-93f7-396b6d9d2e72,S2821,R1592,61145,2024-11-29 18:00:35,Mobile_App,Meru,Telkom,0
52a7e1e2-c805-4d75-a825-bf0c15acd19a,S513,R2253,33080,2024-12-14 15:51:44,USSD,Thika,Airtel,1
f1ce6324-4170-40da-ac18-f8abc40af76e,S3185,R4568,40531,2024-05-21 11:56:44,Web_Portal,Lamu,Telkom,0
9a7d929b-bd06-44be-a4af-ee824ea3bf02,S3956,R2477,53083,2024-02-11 09:20:44,USSD,Thika,Safaricom,1
3c591796-7575-48ae-975a-af44007f05d0,S2107,R438,64582,2024-06-15 16:08:37,Web_Portal,Kakamega,Airtel,1
ac835fdf-37e6-4f0e-b049-8d1b00c554ca,S3262,R3230,64354,2024-02-11 21:10:47,USSD,Nairobi,Airtel,1
8e2400d5-a112-4e1e-9bda-eda86726950f,S2886,R2278,37320,2024-09-17 09:28:03,USSD,Voi,Safaricom,1
d82f4a65-b0fb-4601-b10a-c471048d793a,S4215,R972,27557,2024-05-08 08:18:08,USSD,Thika,Airtel,0
86c8674c-a9da-4954-a9d0-ce999c8b6126,S529,R3702,23931,2024-10-02 11:04:14,USSD,Nyeri,Airtel,1
02a21a27-2273-4779-b9ee-bd010e1861ee,S2493,R3389,85443,2024-05-03 06:53:13,Mobile_App,Isiolo,Airtel,0
cb9461ee-256d-4835-978f-f1176f121029,S984,R4726,80254,2024-05-03 10:07:06,USSD,Kitale,Telkom,0
5c08ac64-cbf0-4643-891e-22fbc41b25e9,S394,R1118,83302,2024-12-20 12:13:12,Mobile_App,Kajiado,Telkom,1
30f45be3-0c0a-4400-8db8-3b8ea547ac61,S2738,R4551,51339,2024-07-22 11:09:26,Mobile_App,Naivasha,Airtel,0
6d301c10-e7c9-47f3-89ea-e93c1bb480c6,S2648,R3574,69302,2024-10-12 14:54:57,USSD,Nakuru,Safaricom,1
8c1a2037-8bad-4b13-8a41-71233260317e,S1986,R3747,75287,2024-10-20 15:30:28,Web_Portal,Kitale,Safaricom,1
cd8229ba-5680-4736-b79a-d3eead92915a,S4792,R3654,42449,2024-03-23 21:28:00,USSD,Eldoret,Telkom,1
6aa1ccb8-95fc-49da-9969-e23573cc7ed7,S2707,R983,29508,2024-01-05 11:04:35,Mobile_App,Isiolo,Airtel,0
e4377431-cc2c-4088-aa38-b66895bf1719,S4265,R2106,59553,2024-03-04 22:07:59,Web_Portal,Malindi,Airtel,1
5877dba6-349c-42ec-818e-24ae71d8ca9d,S2710,R2126,31897,2024-06-29 06:21:37,USSD,Homa Bay,Airtel,1
1f994594-9701-42de-87fb-e2eaecc1b2de,S3936,R413,37020,2024-09-09 19:46:11,Web_Portal,Nairobi,Airtel,0
eb989772-aa88-4ba8-a7d0-d88cb9aec8fc,S2026,R2632,36534,2024-01-21 19:57:44,Mobile_App,Garissa,Airtel,0
6ba03b28-a0e1-4fe7-82da-dd958a4b3447,S2002,R2432,65681,2024-09-19 10:06:35,Web_Portal,Kericho,Safaricom,0
02b3f396-6191-4ce6-8e05-cb7d3045880e,S2738,R73,2636,2024-10-26 16:26:39,Mobile_App,Nanyuki,Airtel,1
d7f38e29-4fae-414c-84a5-446b0c507638,S3462,R1950,43314,2024-06-12 11:06:21,Mobile_App,Nakuru,Safaricom,1
95ed4e2a-57b1-4d2b-8b9f-4f60782ebd36,S85,R1117,41222,2024-09-27 21:01:16,Web_Portal,Naivasha,Airtel,1
0e602d80-f950-472a-a6c5-9fa5f739b21c,S781,R516,85075,2024-06-19 06:16:15,USSD,Nyeri,Airtel,0
c2f0f1ca-c166-4c33-a0eb-779761494698,S2858,R3944,56529,2024-09-07 13:45:28,USSD,Garissa,Airtel,1
564b79fe-cb9d-497b-a823-104eabf29f1a,S3025,R4921,35008,2024-01-30 12:39:48,Web_Portal,Voi,Safaricom,0
0d1aae0c-32c2-476e-ae8f-8346c8d0c0c4,S1312,R4245,48666,2024-08-31 08:15:08,Mobile_App,Meru,Safaricom,0
86b4e64c-94c6-4278-870b-46a777a6fac9,S2437,R3677,47405,2024-08-06 22:22:21,Web_Portal,Voi,Airtel,1
5e54f388-fe85-4345-a4f8-1e4b65145337,S4920,R1285,2712,2024-03-07 18:41:12,USSD,Kajiado,Telkom,1
84e1950b-ca1a-41f7-94ab-5471fd4341ec,S4684,R1219,14771,2024-03-11 17:10:20,USSD,Thika,Telkom,0
07cebbd1-0947-4eba-9112-7c7fda76aaa2,S1367,R987,71077,2024-07-23 18:36:57,Mobile_App,Voi,Airtel,0
08ee0039-7de7-4d32-92a9-4151e85aed76,S1561,R4201,67369,2024-07-04 11:52:28,USSD,Thika,Telkom,0
a28d7253-3a52-4cbb-a028-e74c1443b9a7,S4129,R1538,8708,2024-07-26 10:25:41,Web_Portal,Lamu,Airtel,1
3ee9fe71-7d7b-44ba-8cb7-a128de6338d5,S4086,R263,41147,2024-08-29 08:25:13,Web_Portal,Nyeri,Telkom,1
32ede8e4-8cef-4815-aee8-09fbc9901e94,S747,R4368,4449,2024-06-05 11:02:12,Mobile_App,Thika,Airtel,1
1e1ce8fd-984b-4883-83ca-aa95b1589a35,S3271,R2603,51549,2024-04-20 18:06:19,Mobile_App,Embu,Safaricom,0
e3710605-0e41-4dba-b960-d57d096968ce,S2324,R4687,39524,2024-04-17 10:10:03,Web_Portal,Naivasha,Telkom,0
4b7e47b7-28e8-4248-8ca2-059ce8d334a0,S341,R307,55616,2024-08-30 21:17:07,Mobile_App,Nairobi,Safaricom,1
f2af90be-05a5-4c85-8e64-b4d942b5366a,S4611,R4606,47526,2024-09-27 20:06:20,USSD,Garissa,Safaricom,1
63c5deb0-4d23-428a-9dc1-ec00aec47e10,S1741,R520,96341,2024-04-25 10:25:26,Web_Portal,Homa Bay,Telkom,0
cd40439b-803a-4a1c-9c4d-878e69076bda,S634,R1947,98243,2024-06-21 09:56:48,USSD,Mombasa,Airtel,0
c02badb0-f6dc-4af8-a803-0f9b2eee9949,S4012,R745,47971,2024-07-01 12:48:35,Web_Portal,Nanyuki,Safaricom,1
e8bde220-7123-4b07-a635-8968a0f97976,S793,R1349,56070,2024-04-15 23:27:48,USSD,Nyeri,Telkom,0
fa5e3e57-44b9-40a3-92d1-0281ff9bfb6b,S3692,R1299,30435,2024-05-21 09:14:29,Web_Portal,Lamu,Airtel,1
4f0cf91a-e438-4e41-9818-8b72d7aa7d0e,S4637,R2024,23270,2024-04-21 07:31:29,Mobile_App,Mombasa,Airtel,1
5cc79313-8264-4bec-8979-ef76a90a3c67,S4664,R807,26113,2024-06-03 14:03:43,Mobile_App,Kakamega,Telkom,0
a095603f-91cb-423c-9b7b-a3721bc9560b,S1769,R3523,67455,2024-07-26 08:16:01,Web_Portal,Naivasha,Telkom,1
d3a257c6-6def-4c4f-a2bd-94610cfba168,S839,R1280,69758,2024-03-14 10:51:01,USSD,Nyeri,Airtel,0
b0fd2191-5a59-4b2b-8c75-daa3b728168e,S770,R1573,82819,2024-05-29 13:42:09,Mobile_App,Nanyuki,Airtel,0
b7918461-a2b1-4c50-aa98-87d4ff3b0311,S1985,R3511,18817,2024-04-28 21:21:30,Mobile_App,Thika,Safaricom,1
7c108126-ffc0-4f4f-96fa-b70531c0f841,S2319,R1556,34053,2024-08-17 21:35:55,USSD,Homa Bay,Safaricom,0
105293fc-172a-4e26-881f-8c4eb3494dd8,S2694,R3559,45020,2024-04-21 15:05:10,USSD,Kilifi,Safaricom,0
5be6a26c-370e-4b6e-9e22-05c289dc2c10,S1143,R3599,48370,2024-12-14 16:32:02,Web_Portal,Mombasa,Safaricom,0
2e8b6a44-f21a-447e-9812-53cd7733a167,S2872,R4040,22588,2024-01-12 07:13:44,Mobile_App,Voi,Airtel,0
c3b5c033-2f21-43b3-a7f4-f32c389ae4a6,S4604,R2867,47075,2024-03-17 10:07:08,USSD,Nakuru,Safaricom,1
7aaca38a-d090-4a0b-89a4-aa423c656bac,S3567,R2749,63146,2024-10-22 12:38:42,Mobile_App,Malindi,Safaricom,0
456709fe-d92c-41cf-8a73-f00aa089b4ee,S3225,R1931,6669,2024-09-20 16:41:07,Mobile_App,Nyeri,Telkom,0
6d2315bb-a54a-4746-992a-b23a9494890c,S3464,R966,43346,2024-06-22 21:18:52,Web_Portal,Mombasa,Airtel,1
01a61c61-89f9-4cfb-b21c-c34c6718f4a9,S797,R449,79871,2024-09-03 10:18:32,USSD,Nanyuki,Telkom,0
3a19ddd4-e716-42d4-b46f-788d003fcbb9,S4643,R452,87512,2024-11-23 11:28:01,Mobile_App,Mombasa,Telkom,1
9bf6481f-d046-451e-b47c-4378a45b9dd7,S1415,R1211,19710,2024-03-30 16:54:44,USSD,Eldoret,Airtel,1
91615eab-6182-402a-acdb-5aa44f2e3fd4,S1170,R3149,91360,2024-03-28 10:23:41,Mobile_App,Embu,Airtel,0
b67850a5-b4dc-4c5f-b017-d7ba0f818397,S4040,R3041,22164,2024-10-04 11:59:35,Mobile_App,Nyeri,Airtel,1
5392b147-643a-4e2a-b8ce-cc991a2499e3,S4346,R2130,28709,2024-11-23 22:13:14,Web_Portal,Naivasha,Telkom,1
d46e83f4-5d61-4c9b-8b14-1f69bd951185,S3942,R2592,83087,2024-10-25 17:26:25,USSD,Kericho,Safaricom,1
f7cf0cf3-0607-4df8-9279-7a362819a641,S883,R175,73913,2024-02-28 20:07:35,Web_Portal,Meru,Airtel,1
4edf36a1-1c19-441f-aa73-fed77491aef7,S4895,R3259,64508,2024-11-26 20:28:30,Web_Portal,Bungoma,Telkom,0
0cd600b9-2cc7-470d-a34c-57ee9f7e77e1,S594,R4664,6351,2024-09-14 11:13:47,Mobile_App,Kajiado,Telkom,0
a8f6cf53-f230-4cb5-aadb-f448432fe23f,S2666,R4147,9730,2024-12-25 13:06:39,Web_Portal,Machakos,Airtel,0
995ef35c-df48-476f-97d9-74ed3a79e5ea,S3395,R2205,65831,2024-04-27 06:19:48,Web_Portal,Kakamega,Airtel,0
46f03ac3-1afa-43a0-939b-106516d7acec,S43,R1722,69359,2024-06-15 06:57:03,USSD,Voi,Telkom,0
1f86c854-2f7d-460d-868c-bbdbf6d8b54f,S2733,R779,24554,2024-09-04 09:54:39,Web_Portal,Nyeri,Telkom,0
55e3f8fb-9b80-4769-b590-ad3746afcd62,S3390,R290,27974,2024-11-20 12:41:28,Web_Portal,Nyeri,Airtel,0
5ac93a55-5e81-4971-a716-22f72c44cce4,S3064,R92,55681,2024-11-09 08:33:51,USSD,Nakuru,Telkom,1
9a733839-781c-407b-9b6e-4165475bdc2e,S204,R16,54732,2024-06-06 15:33:05,USSD,Mombasa,Telkom,0
519328a6-2b4b-4fc3-99df-182e7fc4c1cd,S1370,R850,61227,2024-06-02 14:38:29,Mobile_App,Lamu,Airtel,0
44326333-b628-469f-9224-b65b57323e85,S3733,R4388,7049,2024-09-19 16:14:54,Web_Portal,Eldoret,Telkom,0
0873233b-ebd7-4ec2-bd29-8a54661b9cb5,S1976,R3304,25196,2024-05-25 23:55:40,Mobile_App,Naivasha,Airtel,1
b73515b9-3a58-49fb-938d-710a174e0708,S2212,R4436,49199,2024-06-05 09:17:25,Mobile_App,Bungoma,Airtel,1
ee3eafb0-11f1-4be3-9473-957cb81b54c9,S4616,R2948,88382,2024-01-25 14:20:54,Web_Portal,Naivasha,Safaricom,0
8177e00e-cc92-4576-b2d6-dc1d8ec9f3ea,S913,R4036,65660,2024-06-18 14:30:37,Mobile_App,Garissa,Telkom,1
d84f2686-f705-4862-ac79-f40249a8dedd,S4879,R1157,14868,2024-05-25 13:56:02,Mobile_App,Meru,Safaricom,0
43e8f45d-ef00-443e-aa33-0e4857b3a5d7,S3560,R4848,4589,2024-03-06 16:40:29,Web_Portal,Eldoret,Airtel,1
b2d4788f-8d3d-4a59-bfa2-84fb13ce2d15,S4732,R709,47124,2024-01-17 11:40:56,USSD,Mombasa,Safaricom,0
2996e032-5c37-499b-9872-c7b031170d0d,S4750,R2927,84792,2024-10-08 11:23:32,Mobile_App,Naivasha,Telkom,0
7295714e-35dc-44f2-a14d-e6228fa1a60e,S3422,R3846,73194,2024-10-29 23:58:37,Mobile_App,Bungoma,Airtel,1
8f32df36-7647-4e83-be8a-7e3a177be3ca,S1910,R1923,39475,2024-08-03 09:44:24,Mobile_App,Voi,Telkom,1
2b47b480-6005-4518-891c-78017538fa30,S4100,R3173,79198,2024-06-11 11:24:03,Mobile_App,Kakamega,Safaricom,0
b741faa7-5c2f-4d51-a650-77ac56a71dac,S3390,R1770,5532,2024-06-15 12:53:44,USSD,Bungoma,Telkom,1
9ad7fc49-4720-4d70-b478-aa75a2693188,S961,R4702,98492,2024-03-29 23:01:35,Mobile_App,Eldoret,Airtel,0
51f36450-8313-4773-aea1-30a7c4b76bdf,S1412,R48,14670,2024-10-08 12:27:57,Mobile_App,Voi,Telkom,1
dcf1c02a-1c7f-471f-93a6-da8d1dee5d15,S3683,R4696,67345,2024-08-29 22:42:37,Mobile_App,Nakuru,Airtel,1
c01b4092-11f6-4980-9828-4a136337f819,S3687,R4955,72558,2024-07-25 06:11:41,Mobile_App,Kajiado,Safaricom,1
a015f09a-701c-4527-8d25-7edd5cc42d35,S747,R1574,89444,2024-04-09 23:00:34,USSD,Embu,Safaricom,1
e458c30f-8ff6-4463-9d35-cdbbe8bda92b,S4672,R2742,34134,2024-02-17 18:01:59,USSD,Homa Bay,Telkom,0
3f1f07a3-29fd-49d9-b71c-e2b0470c94a5,S4405,R2110,11880,2024-03-26 06:14:05,Mobile_App,Homa Bay,Airtel,1
af9ddc99-f1b4-4267-9d78-5de00e3ecf70,S284,R3753,41074,2024-07-07 13:14:55,Web_Portal,Bungoma,Safaricom,1
46f92256-1fde-4789-a401-bd64c8247da8,S4809,R3014,16677,2024-03-12 18:32:15,Mobile_App,Mombasa,Airtel,1
bf4f65ce-c526-4713-b766-4f167a679f62,S4157,R3402,95724,2024-05-12 16:34:04,USSD,Nairobi,Safaricom,1
e2c1d126-6391-4cc5-b395-a40b156edf0b,S3419,R3889,35557,2024-11-02 12:37:34,USSD,Malindi,Telkom,1
26153f27-31df-4bfb-a065-826bbf966c9b,S4410,R297,53420,2024-09-10 11:43:03,Mobile_App,Lamu,Airtel,1
2742b6b1-d58d-4998-96a2-676da39995f1,S83,R163,68448,2024-07-31 19:00:04,USSD,Nanyuki,Safaricom,0
405a19ba-4c62-4ac8-b3dd-0fd3908f078d,S4498,R1465,41140,2024-07-26 21:15:52,Web_Portal,Naivasha,Safaricom,0
de6d839c-d2e3-4a94-b2b5-6727b5cd2550,S938,R1294,9462,2024-06-24 10:01:51,USSD,Bungoma,Telkom,1
6a398880-2660-43ac-aae8-c0609f66f304,S668,R3482,82245,2024-07-15 10:15:09,USSD,Machakos,Telkom,0
10cc8de5-6656-4452-a90c-5b09998bf2cb,S2509,R3435,31178,2024-12-23 15:29:49,Web_Portal,Homa Bay,Airtel,1
25d33d84-0d77-4f3a-9959-f51f383f6c71,S1847,R2519,49944,2024-08-13 11:18:35,Web_Portal,Kajiado,Airtel,0
619c1f28-48e2-408c-bfc1-c6bf52cdcd6c,S2040,R2395,27234,2024-11-01 19:14:11,Web_Portal,Kilifi,Safaricom,0
30725366-67e7-4628-81b7-12de18810a8c,S1789,R1624,48765,2024-03-20 21:45:35,Mobile_App,Nairobi,Safaricom,0
70bfd8bd-5ed5-4afe-8370-00986fe7c158,S2831,R1756,76707,2024-01-27 06:21:32,USSD,Naivasha,Safaricom,0
68fa93ad-cdea-4006-8f32-d61dc4f62f11,S2363,R1044,66567,2024-12-12 09:07:29,Mobile_App,Naivasha,Safaricom,1
8b1c20fc-33e4-49d0-ac1b-7b65b19af720,S3873,R3828,80621,2024-11-05 20:44:23,Web_Portal,Malindi,Airtel,0
5083805e-b36e-4e72-ae54-d197ebb37f61,S2187,R536,29519,2024-07-15 14:23:39,Mobile_App,Garissa,Safaricom,1
4b26713f-6263-4520-a179-f799f572db12,S4074,R4769,42838,2024-04-22 10:22:19,Web_Portal,Kitale,Telkom,0
1a560f2e-642d-455b-84f5-312965ca97d0,S3427,R4008,50600,2024-10-27 19:19:29,USSD,Nakuru,Airtel,0
2b529ae6-11e6-43f0-b996-c85bd627b4b4,S2557,R4730,13319,2024-10-27 22:33:24,Web_Portal,Nairobi,Airtel,0
1383ad4a-a93b-4aab-92a8-033b5e4e522a,S1990,R2126,68686,2024-07-22 11:37:45,Mobile_App,Kitale,Safaricom,0
80710944-5009-49d0-806b-3607039b22cb,S2907,R1170,38249,2024-01-18 06:31:10,Web_Portal,Embu,Telkom,0
1b64aade-a01b-475d-9477-445d370b069d,S644,R3095,73110,2024-01-20 21:48:58,Web_Portal,Kisumu,Safaricom,1
9f5119c3-e154-4617-ba4b-1a308436a1e2,S4700,R1630,71249,2024-06-10 17:48:41,USSD,Malindi,Safaricom,1
7c2e98b8-5e0d-4939-aeab-ce38d2553b77,S905,R3142,7466,2024-06-27 06:42:08,Web_Portal,Voi,Telkom,0
5afccf6d-234c-4150-bde0-90610875f0cd,S1172,R2243,18071,2024-06-14 16:50:39,USSD,Voi,Telkom,1
c4dd2773-e545-40cc-b603-7313963935d7,S4352,R4334,7751,2024-12-06 10:38:26,Mobile_App,Nanyuki,Safaricom,1
c93ffd04-0de2-4b3a-a06e-42f8575520bc,S2585,R244,33017,2024-01-22 15:30:23,USSD,Kitale,Telkom,1
61aef013-f59f-4480-a260-0402968fb545,S3979,R906,90755,2024-03-03 22:16:59,Mobile_App,Kisumu,Telkom,0
c1715abc-e131-4eb7-9033-4986fe1eb7e0,S2366,R4970,27253,2024-11-20 16:19:14,Web_Portal,Kakamega,Telkom,0
c40b4bca-6726-4a1f-9a2b-343a77f3618e,S4948,R2026,22058,2024-03-08 16:19:32,Web_Portal,Thika,Safaricom,0
133df856-c7e9-480a-83c7-657600a0ac00,S3388,R749,97319,2024-01-13 19:41:07,USSD,Machakos,Airtel,0
a0901c02-e661-41c6-ba4a-5f902667ec00,S1754,R3215,56877,2024-06-24 06:29:51,Web_Portal,Kericho,Telkom,0
bf113172-f34f-44f3-98b6-36e3bee3a836,S1225,R113,16709,2024-04-01 22:49:31,Web_Portal,Garissa,Airtel,1
